FIPS,MARKET_VALUE,Per_Crop_Sales,Per_Grain_Mark_Val,Per_Cotton_Mark_Val,Per_Other_Crop_Mark_Val,Per_Veg_Sale_Mkt_Val,Per_Fruit_Sales_Mkt_Val,Per_Nursery_Sales_Val,Per_Cut_Tree_Sales_Val,Per_Ani_Sales_Mark_Val,Per_Poul_Sales_Mark_Val,Per_Milk_Sales_Mrk_Val,Per_Cattle_Sales_Mrk_Val,Per_Hog_Sales_Mrk_Val,Per_Sheep_Sales_Mrk_Val,PER_AQ_SALES,PER_EQ_SALES,PER_SP_AN_SALES,Per_Cropland_Manure,Cattle_Operations,Milk_Operations,Poul_Total_Oper,Hog_Oper,TOT_SHEEP_Oper,EQUI_OPER,TOT_AQUA_OPER
21203,7315000,39.52,16.53,0,20.56,1.15,0.06,0.69,0,60.48,0.32,1.3,56.2,0.24,0.71,0,1.12,0.59,4.96,388,2,48,26,43,13,0
21205,4147000,40.05,14.19,0,16.82,1.62,1.4,4.52,0,59.95,0.08,0,44.32,1.09,3,8.49,2.29,0.68,7.66,142,0,8,4,25,21,3
21207,37513000,21.98,16.1,0,4.25,0.22,0.08,0.36,0,78.02,0.03,16.2,59.22,0.01,0.8,0.8,0.87,0.09,8.77,383,18,35,8,36,26,1
21209,51685000,30.22,10.15,0,7.75,2.14,0.42,1.18,0,69.78,0.24,0,25.11,0.05,0.34,0,43.43,0.61,6.1,383,0,40,13,53,78,0
21211,72101000,67.59,42.37,0,5.87,2.15,0.35,7.41,0,32.41,0.1,2.46,21.88,0.06,0.43,0,5.2,2.28,5.5,630,11,117,16,83,71,0
21213,78967000,64.51,58.28,0,1.31,0.15,0.01,0.18,0,35.49,28.43,1.44,5.01,0.5,0.08,0,0.01,0.02,0.79,214,3,39,1,20,25,0
21215,18279000,75.15,40.64,0,5.33,1.01,0.22,8.68,0,24.85,0.29,0.2,22.56,0.25,0.18,0,1.15,0.22,2.58,309,1,46,5,11,18,0
21217,46064000,49.3,36.95,0,4.4,0.5,0.04,0.68,0,50.7,17.14,11.55,21.5,0.02,0.22,0,0.18,0.08,7.21,453,19,40,14,56,21,0
21219,175618000,47.23,36.66,0,0.51,1.25,0.09,1.26,0,52.77,37.46,5.42,5.56,3.79,0.06,0.01,0.45,0.02,9.36,256,54,71,18,21,43,1
21221,58799000,74.62,54.47,0,1.33,1.34,0.11,0.49,0,25.38,0.21,3.48,20.95,0.28,0.06,0,0.21,0.19,5.03,193,21,30,11,17,21,0
21223,12111000,80,48.69,0,7.68,1.5,1.5,0.81,0,20,0.2,0.34,18.35,0,0.16,0,0.41,0.54,3.41,246,1,36,0,18,8,0
21225,108853000,92.52,91.68,0,0.41,0.01,0.02,0.38,0,7.48,1.89,0,4.32,0.5,0.01,0,0.73,0.03,5.73,94,0,4,4,7,14,0
21227,110896000,54.48,46.81,0,3.04,0.27,0.57,2.29,0.02,45.52,14.15,8.1,15.23,5.93,0.35,0.01,1.68,0.07,5.18,781,15,137,31,93,79,3
21229,34391000,34.94,14.01,0,12.59,0.17,0.18,4.47,0,65.06,0.16,6.13,57.69,0.05,0.29,0.06,0.31,0.37,8.1,680,6,58,16,55,25,1
21231,57975000,17.2,13.96,0,2.23,0.46,0.09,0.09,0,82.8,66.6,0,15.82,0.01,0.24,0,0.11,0.01,20.6,463,0,47,6,23,26,0
21233,141882000,37.46,35.95,0,0.53,0.02,0.1,0,0.03,62.54,57.67,0,4.52,0,0.17,0,0.18,0,4.07,134,0,22,3,11,16,0
21235,6059000,34.21,9.24,0,20.04,2.66,1.1,1.18,0,65.79,0.5,0.4,57.89,0.35,2.09,0.3,3.94,0.31,9.03,292,3,52,12,34,15,6
21237,1483000,56.44,1.77,0,45.77,3.45,0.5,0.32,0,43.56,1.11,0,38.02,0.4,1.16,0,2.76,0.11,5.15,125,0,24,17,18,14,0
21239,132592000,9.66,3.28,0,1.26,0.08,0.29,0.19,0.08,90.34,0.02,0,9.22,0.01,0.09,0.13,67.71,13.16,7.38,263,0,39,7,30,118,3
22001,100705000,84.71,74.12,0,5.32,3.77,0.75,0.75,0,15.29,0.02,0.01,3.01,0.04,0.1,11.96,0.12,0.03,0.75,343,2,36,10,59,24,117
22003,19763000,71.17,67.63,0,0.39,0.91,0.39,1.46,0.39,28.83,0.1,0,14.2,0.12,0.19,13,1.17,0.05,4.26,237,0,13,29,18,22,13
22005,13087000,89.43,18.96,0,69.92,0.3,0.13,0.12,0,10.57,0.4,0,9.65,0.06,0.07,0,0.34,0.05,0.16,119,0,14,6,7,13,0
22007,45609000,98.84,6,0,91.85,0.5,0,0.49,0,1.16,0.05,0,0.62,0,0.02,0.46,0.01,0,0,26,0,2,0,8,3,4
22009,104314000,89.91,70.2,2.31,13.94,3.06,0.14,0.13,0.13,10.09,0.03,0,7.08,0.01,0.01,0.42,2,0.54,2.87,379,0,45,11,20,2,17
22011,15845000,45.37,25.61,0,14.72,2.48,1.67,0.89,0,54.63,0.18,3.9,45.49,0.05,0.24,2.04,1.96,0.76,8.55,479,1,70,31,42,35,6
22013,32281000,2.58,0,0,1.81,0.26,0.14,0.2,0.17,97.42,94.06,0,3.25,0.02,0.04,0,0.03,0.02,10.89,119,0,27,6,4,8,0
22015,14441000,65.7,36.19,14.04,7.36,4.39,2.94,0.79,0,34.3,0.39,0,27.65,0.08,0.24,0,2.98,2.96,9.7,269,0,38,17,27,42,0
22017,61056000,62.71,33.24,20.97,3.96,0.79,1.23,0.4,2.12,37.29,10.31,0,26.62,0.3,0,0,0.04,0.01,2.14,301,0,45,2,5,56,7
22019,25766000,51.6,44.04,0,3.29,0.91,0.59,2.77,0,48.4,0.17,0.08,44.52,0.1,0.34,0.08,2.91,0.19,0.9,550,3,65,21,50,72,3
22021,18659000,38.62,30.28,6.21,1.54,0.27,0.32,0,0,61.38,0.18,0,9,0.02,0.01,51.82,0.31,0.04,5.47,154,0,30,6,6,19,1
22023,11956000,46.14,44.25,0,1.2,0.34,0.35,0,0,53.86,0.08,0,48.96,0.02,0.33,2.8,1.56,0.1,0.25,241,0,6,5,6,15,10
22025,70599000,97.56,78.68,17.39,1.01,0.03,0.18,0.27,0,2.44,0,0,2.12,0.01,0.01,0.06,0.23,0,0.09,135,0,8,7,5,12,5
22027,77911000,2.48,1.41,0,0.86,0.11,0.05,0.05,0,97.52,90.82,0,6.65,0.01,0.01,0,0.05,0.01,31.3,131,0,39,1,2,10,0
22029,100324000,97.69,87.11,10.06,0.34,0.03,0.13,0,0.02,2.31,0,0,1.78,0,0.28,0.25,0,0,0.02,55,0,4,4,5,0,2
22031,20574000,12.61,1,1.5,8.49,0.42,1.2,0,0,87.39,21.82,3.5,60.34,0.01,0.09,0,1.33,0.3,71.55,435,1,27,9,22,31,0
22033,12598000,22.29,4.55,0,8.06,8.09,0.29,1.31,0,77.71,34.23,3.5,37.84,0.5,0.36,0,0.6,0.68,8.72,247,1,52,10,28,42,0
22035,116453000,99.85,93.38,6.42,0.04,0,0.02,0,0,0.15,0.01,0,0.07,0,0.04,0.03,0,0,0.87,11,0,8,0,3,0,1
22037,9189000,18.24,7,0,7.48,0.59,1.86,1.31,0,81.76,0.22,0,78.23,0.2,0.41,0,1.4,1.3,4.45,234,0,39,5,9,26,0
22039,54743000,84.67,80.69,0,3,0.52,0.46,0,0,15.33,0.03,0,6.77,0.16,0.07,7.96,0.26,0.09,0.67,296,0,35,5,17,32,44
22041,115317000,94.46,72,5.07,1.05,12,3,0.47,0.87,5.54,0,0.72,4.63,0.02,0,0.1,0.06,0.01,1.54,341,1,8,8,0,23,1
22043,7744000,74.78,39.39,24.67,4.57,1.5,4.39,0,0.26,25.22,0.28,0,24.12,0.15,0.28,0,0.19,0.2,0.67,103,0,27,7,9,4,0
22045,57870000,96.49,9.32,0,83.48,0.5,0.06,3.13,0,3.51,0.06,0,1.85,0,0.05,1.44,0.11,0,0.35,145,0,37,4,21,19,8
22047,48339000,95.33,17.57,0,77.14,0,0.31,0.31,0,4.67,0,0,4.11,0,0.02,0.43,0.02,0.09,0.03,68,0,5,3,5,7,3
22049,42760000,1.08,0,0,0.72,0.3,0.03,0.03,0,98.92,96.04,0,2.77,0.03,0,0,0.08,0,58.53,130,0,30,13,0,15,0
22051,682000,46.5,0,0,3.2,14.98,0.32,28,0,53.5,1.03,0,23.51,0.5,0,24.49,3.37,0.6,12.92,15,0,3,3,0,3,4
22053,73280000,78.34,74.93,0,2.21,0.06,0.08,1.05,0,21.66,0.05,0,6.2,0.03,0.02,15.19,0.15,0.03,0.33,337,0,36,11,20,16,78
22055,21410000,78.99,24.81,0,28.35,0.33,0.33,24.87,0.3,21.01,0.29,0,7.29,0.7,0.7,5.89,0.9,5.24,2.21,257,0,33,10,43,43,19
22057,38969000,66.75,2.43,0,61.21,0.35,0.33,2.43,0,33.25,0.14,0.01,15,0.02,0.05,17.81,0.11,0.12,1.29,244,3,48,9,14,20,15
22059,1602000,27.37,3.5,0,18.29,1.31,3.5,0.77,0,72.63,2.29,0,63.27,0.5,2.08,0,4.37,0.12,4.73,134,0,27,7,15,24,0
22061,134169000,1,0,0,0.79,0.09,0.06,0.06,0,99,84.19,0,14.69,0.02,0.01,0,0.08,0.01,41.63,241,0,82,9,13,17,0
22063,10565000,8.22,0.025,0,4.41,1.3,2.01,0.025,0.45,91.78,0.61,0,11.67,0.29,0.28,74.42,1.63,2.88,4.38,213,0,79,25,24,38,5
22065,106777000,99.43,86.3,12.98,0.03,0.03,0.09,0,0,0.57,0,0,0.5,0.04,0,0,0,0.03,1.74,29,0,3,1,0,0,0
22067,129416000,97.14,84.49,7.74,1.38,1.42,0.2,1.91,0,2.86,0.05,0,2.76,0.01,0.01,0.01,0.03,0,2.32,118,0,19,2,12,3,2
22069,98543000,30.34,18.73,3.04,1.94,0.03,6.59,0.01,0.01,69.66,55.5,0,13.33,0,0.01,0.48,0.33,0.01,10.1,428,0,30,0,8,24,5
22071,204000,92.32,0,0,0,44.07,0.89,47.36,0,7.68,0.5,0,7.17,0,0,0,0,0.01,0,1,0,2,0,0,0,0
22073,45329000,52.5,39.66,7.31,2.2,0.29,0.93,1.81,0.3,47.5,25.97,0,9.8,0.07,0.03,0,0.46,11.17,4.86,184,0,47,9,10,29,0
22075,10789000,45.54,0,0,0.65,3.97,7.79,33.13,0,54.46,0.02,0,15.31,0.5,0.1,38.12,0.31,0.1,4.47,35,0,4,2,5,7,11
22077,80161000,89.81,46.92,0.94,39.34,0.31,1.99,0.31,0,10.19,0.01,0,8.48,0,0.01,0.03,0.86,0.8,0.22,201,0,17,0,12,20,7
22079,147528000,91.35,27.2,2.99,5.77,0.35,0.53,54.51,0,8.65,0.04,0,5.19,0.01,0.03,2.94,0.17,0.27,0.33,420,0,53,19,28,29,11
22081,17649000,38.64,25.86,2.1,3.56,2.1,4.26,0.75,0,61.36,0.03,0,58,0.01,0.02,0,3,0.3,13.41,109,0,10,5,6,6,0
22083,74704000,94.33,70.39,21.39,2.07,0.18,0.15,0,0.15,5.67,0.04,0,5.55,0,0.03,0,0.02,0.03,9.23,207,0,26,0,18,13,0
22085,145912000,1.2,0.02,0,1.07,0.01,0.1,0,0,98.8,92.41,1.68,4.61,0.03,0.01,0,0.01,0.05,27.09,306,10,69,18,15,9,0
22087,4024000,1.8,0,0,0.4,1.3,0.1,0,0,98.2,0,0,18,0,0,79.2,1,0,0,7,0,0,0,0,4,12
22089,1443000,17.02,0,0,11.98,3.49,1.56,0,0,82.98,0.83,0,65.82,0.11,0,15,0.6,0.62,0,48,0,11,4,0,2,2
22091,20558000,5.28,0.21,0,2.36,2.11,0.39,0.21,0,94.72,72.16,7.5,15,0,0.03,0,0.02,0.01,6.9,242,5,18,4,6,3,0
22093,26958000,99.65,8.15,0,89.95,0.2,0.14,1.01,0,0.35,0.1,0,0.24,0,0,0.01,0.01,0,0,13,0,1,0,0,6,1
22095,7224000,99.5,1.58,0,96.42,0.5,0.5,0.5,0,0.5,0,0,0.5,0,0,0,0,0,2.39,5,0,0,0,0,0,0
22097,93126000,85.37,67.32,0.1,14.06,0.31,0.05,3.53,0,14.63,0.03,0,6.92,0.03,0.15,6.1,1.25,0.15,0.47,606,0,62,8,62,65,41
22099,39598000,88.25,16.15,0,69.69,0.38,0.49,1.54,0,11.75,0.04,0,1.4,0.02,0.11,5.45,1.79,2.94,0.35,132,0,33,10,37,25,42
22101,45130000,98.96,4.83,0,94.11,0.01,0.01,0,0,1.04,0,0,0.8,0.06,0.1,0.02,0.03,0.03,2.39,37,0,3,11,2,7,1
22103,10003000,55.73,0,0,4.22,5.29,6.24,39.71,0.28,44.27,2.42,0,17.11,0.5,0.28,5,16.23,2.74,18.29,318,0,119,38,66,93,3
22105,42398000,47.32,1.31,0,3.39,4.38,3.97,33.52,0.75,52.68,0.22,28.77,20.82,0.15,0.09,1.27,1.17,0.18,13.79,629,44,96,49,69,91,6
22107,93515000,99.66,71.06,27.4,0.16,0.52,0.52,0,0,0.34,0,0,0.32,0,0.01,0.01,0,0.01,0.38,31,0,5,0,2,0,2
22109,30135000,56.84,0.27,0,55.39,0.4,0.26,0.52,0,43.16,0.05,0,5.63,0.01,0.03,37.4,0.02,0.02,1.7,65,0,21,6,7,1,10
22111,121120000,1.48,0,0,1.07,0.03,0.16,0.11,0.11,98.52,92.71,0,4.78,0.9,0.02,0,0.09,0.01,23.36,256,0,75,1,27,14,0
22113,117260000,57.15,39.82,0,17.14,0.04,0.11,0.02,0.02,42.85,0.05,0,8.44,0.02,0.02,33.96,0.28,0.09,0.98,633,0,41,5,29,40,179
22115,25537000,2.65,0.05,0,1.8,0.54,0.03,0.23,0,97.35,88.76,0,7.73,0.05,0.26,0,0.51,0.04,10.5,287,0,65,18,27,28,0
22117,32355000,36.45,8.49,0,5.19,1.92,5,15.63,0.22,63.55,8,42.68,11.7,0.06,0.08,0,0.39,0.64,24,513,32,57,26,29,42,0
22119,9360000,13.58,0,0,9.33,0.34,0.26,3.28,0.37,86.42,64.49,0,17.03,0.04,0.17,4.36,0.23,0.1,6.19,241,0,21,14,8,31,1
22121,25640000,62.96,19.62,0,43.22,0,0.03,0.05,0.04,37.04,0.1,0,2.42,0,0.07,0.27,2.28,31.9,1.03,47,0,2,0,14,13,5
22123,62536000,96.23,84.83,1.3,1.1,8.93,0.04,0.03,0,3.77,0.01,0,3.64,0,0,0.01,0.11,0.01,5.5,138,0,3,0,0,16,1
22125,9220000,42.34,25,3.75,5.67,3.51,0.75,2.87,0.79,57.66,0.78,0,55.64,0.07,0.33,0,0.81,0.02,2.39,66,0,10,8,6,9,0
22127,20249000,2.47,0,0,1.71,0.33,0.11,0.32,0,97.53,91.33,0,5.91,0.07,0.06,0,0.15,0.01,53.81,108,0,28,7,9,11,0
27001,12460000,56.54,28.36,0,19.72,1.38,2.51,3.92,0.65,43.46,8.12,1.87,31.46,0.49,0.63,0,0.88,0.01,6.95,213,7,60,19,40,15,0
27003,67760000,51.9,11.44,0,1.09,3.21,0.48,35.2,0.48,48.1,0.04,0.1,0.72,0.02,0.06,0.13,0.49,46.54,3.15,63,2,42,11,17,25,1
27005,174531000,59.38,42.54,0,4.35,3.5,0.15,8.5,0.34,40.62,16.96,13.26,7.83,1.4,0.31,0.01,0.02,0.82,5.06,308,46,44,20,13,5,3
27007,23800000,55.83,40.9,0,13.34,0.47,0.21,0.71,0.2,44.17,0.21,1.1,40.71,0.18,0.93,0.02,0.21,0.81,5.63,272,4,78,17,51,7,1
27009,207177000,30.84,23.15,0,1.1,6.37,0.03,0.15,0.04,69.16,41.99,17.82,4.81,4.42,0.06,0,0.01,0.05,11.12,362,86,92,28,21,5,0
27011,138754000,77.09,76.49,0,0.56,0.03,0.01,0,0,22.91,4.5,0,5.01,13.33,0.03,0.01,0.02,0.01,3.48,94,0,17,12,13,9,1
27013,483498000,41.91,41.04,0,0.08,0.34,0.03,0.4,0.02,58.09,2.71,0.09,2,53.15,0.1,0,0.02,0.02,10.19,122,8,54,110,31,11,0
27015,381511000,45.8,42.09,0,0.28,3.42,0.01,0.01,0.01,54.2,2.57,5.64,16.1,27.9,0.05,0,0.05,1.89,10.73,266,49,33,73,20,1,0
27017,10985000,43.53,3.15,0,30.95,6.09,1.98,1.29,0.08,56.47,1.13,16.4,35.85,1.45,1.16,0,0.15,0.33,8.03,271,12,83,24,37,9,0
27019,111378000,61.89,56.24,0,1.6,0.28,0.61,3.15,0,38.11,0.3,24.86,8.25,3.13,0.08,0,0.73,0.76,11.04,252,76,27,17,22,10,0
27021,26464000,28.35,17.01,0,8.39,2.15,0.2,0.59,0.01,71.65,10.9,5.23,53.83,0.12,0.7,0.03,0.73,0.11,7.35,204,6,43,20,21,28,1
27023,256699000,73.26,57.85,0,14.29,1.09,0.01,0.02,0,26.74,0.5,10,8.68,7.37,0.18,0,0.01,0.01,6.49,88,1,25,33,13,6,0
27025,52838000,74.62,52.94,0,2.06,9.2,1.05,9.22,0.16,25.38,0.5,11.08,11.9,0.75,0.47,0.04,0.23,0.41,4.99,276,17,98,45,68,20,2
27027,277751000,86.48,65.21,0,18,2.89,0,0.18,0.2,13.52,7.25,1.24,2.02,2.85,0.01,0,0.05,0.11,1.58,167,11,42,18,13,15,0
27029,30060000,65.67,42.03,0,12.01,10,0.71,0.92,0,34.33,0.5,3.86,25.94,3.29,0.61,0,0.12,0.01,4.72,201,8,28,13,26,7,0
27031,381000,95.92,0,0,56.06,22,10.51,7.35,0,4.08,0.5,0,1.43,0,2.13,0,0,0.02,20.5,3,0,10,0,6,0,0
27033,382170000,50.76,49.91,0,0.2,0.29,0.15,0.21,0,49.24,2.22,0.49,13.4,32.76,0.29,0.01,0,0.07,7.86,149,12,26,55,22,5,1
27035,19054000,48.58,33.94,0,7.19,0.69,0.35,6.38,0.03,51.42,19.88,8.68,18.77,0.75,0.55,0.01,0.72,2.06,9.77,194,6,44,16,27,29,1
27037,235415000,76.26,41.78,0,0.51,12.26,0.38,21.33,0.01,23.74,1.82,6.28,13.14,1.76,0.5,0,0.08,0.16,4.85,190,28,62,41,35,22,0
27039,238403000,58.03,54.94,0,0.31,2.47,0.1,0.1,0.11,41.97,5.83,7.01,4.42,24.57,0.06,0,0.04,0.04,9.17,174,18,46,54,30,8,0
27041,100345000,73.85,70.19,0,2.63,0.36,0.11,0.46,0.1,26.15,0.1,11.97,11.9,0.23,0.12,1.27,0.01,0.55,7.09,273,63,44,25,34,15,7
27043,337734000,68.45,65.86,0,0.07,1.95,0.07,0.5,0,31.55,0,2.75,3.9,24.85,0.04,0,0.01,0.01,8.11,111,8,12,71,32,5,0
27045,291747000,48.44,43.92,0,1.56,2.62,0.24,0.09,0.01,51.56,6.87,13.71,13.36,16.5,0.51,0.01,0.38,0.22,11.07,647,76,94,81,79,69,2
27047,363999000,60.66,56.95,0,0.26,3.15,0.01,0.29,0,39.34,2.72,0.79,4.56,31,0.21,0,0.02,0.02,6.42,234,12,48,107,32,17,0
27049,348589000,49.95,46.05,0,0.85,1.92,0.06,1.02,0.05,50.05,6.27,22.32,10.82,10.43,0.13,0,0.04,0.04,10.8,589,124,113,77,112,36,0
27051,190286000,75.58,68.88,0,6.62,0.07,0.01,0.01,0,24.42,0.01,17.58,2.75,3.26,0.4,0,0.02,0.4,0.78,55,4,14,7,4,3,0
27053,58570000,88.65,22.2,0,1.45,1.83,1,62.07,0.1,11.35,0.08,6.09,4.45,0.06,0.1,0.01,0.41,0.14,11.82,103,16,28,14,20,12,2
27055,116174000,38.65,32.4,0,3.09,1.5,0.25,1.12,0.29,61.35,0.3,33.79,22.65,3.86,0.3,0.04,0.16,0.24,21.96,397,67,41,18,24,15,1
27057,44245000,88.61,35.53,0,2.08,35.55,0.45,15,0,11.39,0.04,4,6.6,0.2,0.12,0.02,0.39,0.02,14.78,162,5,52,9,18,17,1
27059,48673000,74.16,63.21,0,2.06,0.83,0.42,4.44,3.2,25.84,3,10,9.84,2.35,0.14,0,0.41,0.1,4.36,241,5,81,41,42,33,0
27061,8004000,64.67,16.78,0,19.46,4.63,1.02,21.96,0.82,35.33,0.42,0,24.9,0.5,0.74,0.01,0.39,8.37,2.93,139,0,48,26,24,10,2
27063,314510000,58.15,57.96,0,0.14,0.02,0.01,0.02,0,41.85,2.96,0.5,5.96,31.77,0.5,0,0.14,0.02,5.84,134,1,14,74,24,11,0
27065,29832000,60.2,52.9,0,4.65,0.75,0.16,1.58,0.16,39.8,0.92,10.49,25.76,0.4,0.31,0,1,0.93,6.18,304,20,72,40,45,36,0
27067,424078000,47.02,38.88,0,5.53,2.44,0.05,0.06,0.06,52.98,24.53,12.61,7.42,7.24,0.32,0.32,0.26,0.28,10.22,307,55,57,24,52,27,5
27069,128347000,95.63,71.21,0,19.39,4,0,1,0,4.37,0.01,0,4.34,0.01,0.02,0,0.01,0.01,0.3,61,0,4,1,4,4,0
27071,6887000,64.58,34.61,0,27.51,0.31,1.89,0,0.26,35.42,0.22,14.38,20.07,0.09,0.16,0,0.33,0.17,7.78,62,5,14,3,4,4,0
27073,249877000,68.34,67.7,0,0.56,0.02,0.04,0.02,0,31.66,1.34,0.56,4.3,25.31,0.11,0,0.01,0.03,5.28,134,13,10,35,26,4,0
27075,358000,82.84,0,0,21.46,8.79,6.28,45.91,0.4,17.16,3.91,0,9.77,2.03,0,0,0.8,0.65,8.88,12,0,16,6,0,2,0
27077,17278000,95.9,78.73,0,5.5,11,0.5,0.17,0,4.1,0.12,0,3.69,0.12,0,0,0.12,0.05,0.39,26,0,10,5,0,5,0
27079,181357000,64.02,61.45,0,0.37,1.76,0.15,0.15,0.14,35.98,3.29,5.94,7.11,19.06,0.09,0.21,0.06,0.22,5.33,140,23,53,85,36,9,1
27081,186041000,60.49,59.71,0,0.76,0.01,0.01,0.01,0,39.51,0,4.19,11.46,23.4,0.15,0,0.15,0.16,6.63,189,14,9,15,16,2,0
27083,412330000,44.26,43.67,0,0.2,0,0.19,0.2,0,55.74,7.4,1.74,22,24.38,0.2,0,0.02,0,9.38,257,11,12,86,41,8,0
27085,185617000,69.26,64,0,1.89,1.65,0.08,1.57,0.07,30.74,0.04,14.12,15.54,0.88,0.1,0.01,0.05,0.01,7.09,295,69,48,20,38,19,1
27087,70097000,94.43,87.46,0,5.5,0.5,0.5,0.08,0.39,5.57,0.01,1.81,3.36,0,0.09,0,0,0.3,1.12,79,6,9,0,13,0,0
27089,261455000,94.15,74.65,0,19.11,0.19,0.07,0.07,0.06,5.85,2.82,0.36,2.06,0.4,0.05,0,0,0.16,0.94,152,6,21,7,11,3,0
27091,635523000,41.8,41.2,0,0.03,0.48,0.01,0.07,0.01,58.2,0.29,0.25,5.65,51.95,0.06,0,0.01,0.01,15.02,147,4,25,168,42,8,0
27093,265152000,44.68,41.88,0,1.28,1.21,0.02,0.18,0.12,55.32,32.44,11.68,10.19,0.55,0.07,0.01,0.2,0.18,8.78,270,42,59,47,26,31,1
27095,43932000,52.92,45.88,0,3.45,0.5,0.48,2.46,0.14,47.08,3.83,11.98,30.18,0.17,0.32,0,0.31,0.28,12.38,303,30,80,32,45,28,0
27097,394721000,17.25,14.12,0,1.57,1.31,0.02,0.22,0.01,82.75,42.46,25.91,8.8,5.2,0.14,0.01,0.11,0.12,25.89,903,203,220,64,63,29,1
27099,413225000,58.73,54.58,0,0.46,3.64,0.02,0.03,0,41.27,2.38,3.51,7.07,28.2,0.08,0,0.02,0.01,5.72,288,26,53,100,46,21,0
27101,337828000,54.49,54.03,0,0.33,0.01,0.06,0.06,0,45.51,0.32,3.89,21.84,19.13,0.3,0,0.01,0.02,9.15,201,24,15,64,32,8,0
27103,339306000,40.61,39.89,0,0.34,0.25,0.01,0.12,0.01,59.39,8.11,12.53,4.12,34.55,0.03,0,0.01,0.04,12.17,167,38,21,83,16,6,0
27105,518964000,39.62,39.18,0,0.31,0.04,0.04,0.05,0,60.38,2.43,4.46,25.38,27.97,0.12,0,0.01,0.01,13.57,239,21,32,113,37,7,0
27107,218262000,94.26,72.25,0,21.67,0.12,0.1,0.12,0,5.74,2.2,0.09,3.12,0.3,0.01,0,0,0.02,0.37,87,6,14,7,9,5,0
27109,214415000,56.73,49.42,0,0.89,5.93,0.23,0.26,0,43.27,3.28,19.92,12.29,4.31,0.08,0,0.02,3.37,8.72,417,91,52,24,53,49,0
27111,349919000,57.4,51.12,0,3.06,2.2,0.07,0.84,0.11,42.6,14.78,13.81,10.98,1.13,0.17,0.84,0.06,0.84,7.02,900,173,105,97,76,69,7
27113,66456000,91.58,85.67,0,5.84,0.04,0.01,0.02,0,8.42,0.01,0,6.61,1.2,0.02,0,0.04,0.54,1.21,125,0,11,3,7,6,0
27115,38978000,38.62,21.37,0,9.02,0.56,0.31,6.82,0.54,61.38,14.07,31.57,15,0.13,0.2,0.01,0.2,0.2,10.85,378,43,82,27,40,34,1
27117,326053000,30.02,29.57,0,0.34,0.04,0.04,0.03,0,69.98,1.2,9.83,21.6,37.28,0.04,0,0.02,0.01,14.43,222,17,12,52,33,5,0
27119,429771000,93.81,63.15,0,27.22,3.26,0.02,0.16,0,6.19,0.01,1.12,2.31,2.22,0.02,0.01,0.03,0.47,1.04,197,29,37,23,19,24,1
27121,199295000,63.76,57.76,0,1.68,4.18,0.01,0.11,0.01,36.24,0.01,6.85,9.48,19.06,0.13,0.29,0.04,0.39,8.96,231,32,31,33,22,19,1
27123,2951000,74.69,2.5,0,0.5,14.27,1.5,55.92,0,25.31,6.27,11,7,0.5,0.5,0.01,0,0.03,2.39,1,1,1,1,1,0,3
27125,65599000,89.03,81.16,0,3.92,3.86,0.03,0.03,0.03,10.97,0,3.99,5.77,0.2,0.01,0,0.5,0.5,1.9,70,2,5,1,4,2,0
27127,453161000,58.23,55.07,0,1.46,1.67,0.01,0,NA,41.77,6.13,1.29,17.09,17.12,0.14,0,0.01,0.01,7.58,221,20,45,98,40,8,0
27129,609190000,61.09,47.47,0,8.64,4.96,0.01,0.01,0,38.91,8.25,1.77,4.56,23.96,0.34,0,0.02,0,6.77,148,25,31,71,51,13,0
27131,204982000,49.61,43.98,0,0.24,0.59,0.68,3.89,0.23,50.39,6.65,11.82,3.64,27.79,0.27,0,0.11,0.11,12.28,335,66,77,65,58,11,0
27133,419075000,34.18,33.96,0,0.2,0.01,0,0.01,0,65.82,0,3.47,35.74,26.35,0.09,0,0.01,0.16,17.95,271,18,16,93,23,6,0
27135,129544000,84.34,73.72,0,9.71,0.33,0.3,0.28,0,15.66,6.6,1.72,5.46,0.02,0.7,0,0.13,1.03,1.41,177,17,25,11,24,29,0
27137,16139000,57.06,7.34,0,23.47,2.6,1.64,21.26,0.75,42.94,0.52,16.33,22.07,0.59,0.6,0.02,0.53,2.27,6.23,304,6,122,40,41,20,1
27139,75570000,58.91,53.58,0,1.24,0.44,1.77,1.7,0.19,41.09,1.51,16.12,16.72,3.4,0.14,1.34,1.51,0.35,9.38,199,33,71,24,42,28,3
27141,89598000,83.86,28.6,0,0.66,43.1,0.2,9.36,1.95,16.14,4.13,2.17,8.43,1.15,0.14,0,0.02,0.09,5.03,117,12,77,28,30,7,0
27143,318722000,57.17,53.89,0,1.1,2.05,0.04,0.04,0.05,42.83,6.82,8.24,10.71,16.68,0.3,0,0.06,0.02,9.25,289,44,34,55,28,22,0
27145,747977000,23.95,20.54,0,1.97,0.77,0.02,0.62,0.03,76.05,21.93,34.06,15.11,4.29,0.09,0,0.05,0.53,25.44,"1,522",629,276,98,88,71,0
27147,251839000,60.74,49.74,0,0.14,3.32,0.04,7.5,0,39.26,7.89,5.23,1.5,24.27,0.06,0,0.01,0.3,9.66,194,40,40,78,22,10,0
27149,327441000,42.64,40.19,0,2.44,0.01,0,0.01,0.01,57.36,0.5,22,18.24,16.52,0.02,0,0.05,0.04,6.59,120,9,15,55,17,11,0
